assignments,constraints,relation_constraints,resource_constraints,date_constraints,original_penalty,original_makespan,solution_penalty,solution_makespan,algorithm,mu,lambda_,cxpb,mutpb,repair_pct,mate_indpb,mutate_mu,mutate_sigma,mutate_indpb
342,550,536,14,0,149.0,382,0.0,488,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
342,550,536,14,0,149.0,382,0.0,522,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
342,550,536,14,0,149.0,382,0.0,473,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
485,725,720,5,0,17665.0,587,1103.0,853,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
485,725,720,5,0,17665.0,587,484.0,845,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
485,725,720,5,0,17665.0,587,521.0,882,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
439,487,474,13,0,7892.0,452,0.0,500,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
439,487,474,13,0,7892.0,452,0.0,544,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
439,487,474,13,0,7892.0,452,0.0,504,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
189,222,204,18,0,0.0,369,0.0,330,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
189,222,204,18,0,0.0,369,0.0,343,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
189,222,204,18,0,0.0,369,0.0,340,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
229,241,237,4,0,8143.0,223,0.0,314,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
229,241,237,4,0,8143.0,223,0.0,298,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
229,241,237,4,0,8143.0,223,0.0,325,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
462,844,826,18,0,102.0,547,0.0,686,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
462,844,826,18,0,102.0,547,0.0,656,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
462,844,826,18,0,102.0,547,0.0,656,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
298,442,435,7,0,984.0,440,0.0,493,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
298,442,435,7,0,984.0,440,0.0,490,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
298,442,435,7,0,984.0,440,0.0,534,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
260,287,283,4,0,11366.0,429,0.0,474,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
312,569,561,8,0,992.0,481,0.0,510,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
312,569,561,8,0,992.0,481,0.0,504,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
312,569,561,8,0,992.0,481,0.0,534,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
128,197,185,12,0,0.0,392,0.0,396,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
128,197,185,12,0,0.0,392,0.0,350,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
128,197,185,12,0,0.0,392,0.0,368,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
273,457,440,17,0,64.0,532,0.0,557,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
273,457,440,17,0,64.0,532,0.0,553,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
273,457,440,17,0,64.0,532,0.0,547,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
205,344,325,19,0,7.0,475,0.0,489,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
205,344,325,19,0,7.0,475,0.0,470,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
205,344,325,19,0,7.0,475,0.0,474,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
202,277,266,11,0,0.0,557,0.0,493,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
202,277,266,11,0,0.0,557,0.0,494,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
202,277,266,11,0,0.0,557,0.0,455,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
294,330,316,14,0,3766.0,331,0.0,375,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
294,330,316,14,0,3766.0,331,0.0,391,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
294,330,316,14,0,3766.0,331,0.0,362,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
117,125,110,15,0,0.0,194,0.0,177,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
117,125,110,15,0,0.0,194,0.0,188,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
117,125,110,15,0,0.0,194,0.0,169,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
445,799,789,10,0,2822.0,662,0.0,739,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
445,799,789,10,0,2822.0,662,0.0,775,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
445,799,789,10,0,2822.0,662,0.0,784,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
154,225,210,15,0,0.0,603,0.0,620,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
154,225,210,15,0,0.0,603,0.0,602,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
154,225,210,15,0,0.0,603,0.0,604,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
367,570,560,10,0,613.0,474,0.0,526,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
367,570,560,10,0,613.0,474,0.0,522,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
367,570,560,10,0,613.0,474,0.0,555,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
254,300,293,7,0,3973.0,375,0.0,428,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
254,300,293,7,0,3973.0,375,0.0,424,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
254,300,293,7,0,3973.0,375,0.0,414,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
201,227,225,2,0,14577.0,347,0.0,422,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
201,227,225,2,0,14577.0,347,0.0,463,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
201,227,225,2,0,14577.0,347,0.0,432,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
438,477,468,9,0,10664.0,423,0.0,457,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
438,477,468,9,0,10664.0,423,0.0,482,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
438,477,468,9,0,10664.0,423,0.0,472,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
351,518,507,11,0,617.0,522,0.0,634,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
351,518,507,11,0,617.0,522,0.0,590,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
351,518,507,11,0,617.0,522,0.0,560,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
98,157,149,8,0,24.0,289,0.0,291,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
98,157,149,8,0,24.0,289,0.0,294,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
98,157,149,8,0,24.0,289,0.0,298,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
436,828,821,7,0,6197.0,447,11.0,719,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
436,828,821,7,0,6197.0,447,3.0,671,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
436,828,821,7,0,6197.0,447,26.0,635,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
119,158,156,2,0,4592.0,351,0.0,625,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
119,158,156,2,0,4592.0,351,0.0,548,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
119,158,156,2,0,4592.0,351,0.0,627,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
93,123,122,1,0,2702.0,331,0.0,304,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
93,123,122,1,0,2702.0,331,0.0,330,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
93,123,122,1,0,2702.0,331,0.0,294,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
188,352,340,12,0,0.0,356,0.0,408,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
188,352,340,12,0,0.0,356,0.0,387,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
188,352,340,12,0,0.0,356,0.0,379,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
80,140,130,10,0,0.0,193,0.0,207,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
80,140,130,10,0,0.0,193,0.0,219,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
80,140,130,10,0,0.0,193,0.0,218,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
227,427,408,19,0,205.0,670,0.0,611,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
227,427,408,19,0,205.0,670,0.0,624,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
227,427,408,19,0,205.0,670,0.0,594,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
181,325,323,2,0,1773.0,395,0.0,424,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
181,325,323,2,0,1773.0,395,0.0,426,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
181,325,323,2,0,1773.0,395,0.0,416,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
415,698,687,11,0,979.0,660,0.0,647,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
415,698,687,11,0,979.0,660,0.0,647,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
415,698,687,11,0,979.0,660,0.0,700,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
363,417,400,17,0,1837.0,659,0.0,674,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
363,417,400,17,0,1837.0,659,0.0,704,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
363,417,400,17,0,1837.0,659,0.0,671,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
50,73,55,18,0,0.0,215,0.0,107,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
50,73,55,18,0,0.0,215,0.0,118,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
50,73,55,18,0,0.0,215,0.0,110,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
109,204,193,11,0,0.0,343,0.0,272,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
109,204,193,11,0,0.0,343,0.0,276,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
109,204,193,11,0,0.0,343,0.0,277,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
124,190,173,17,0,0.0,342,0.0,346,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
124,190,173,17,0,0.0,342,0.0,344,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
124,190,173,17,0,0.0,342,0.0,357,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
298,508,504,4,0,1939.0,392,0.0,458,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
298,508,504,4,0,1939.0,392,0.0,496,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
298,508,504,4,0,1939.0,392,0.0,484,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
190,210,191,19,0,683.0,266,0.0,272,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
190,210,191,19,0,683.0,266,0.0,260,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
190,210,191,19,0,683.0,266,0.0,263,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
33,48,43,5,0,0.0,167,0.0,88,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
33,48,43,5,0,0.0,167,0.0,67,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
33,48,43,5,0,0.0,167,0.0,88,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
199,337,323,14,0,1709.0,412,0.0,491,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
148,277,272,5,0,0.0,378,0.0,409,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
148,277,272,5,0,0.0,378,0.0,423,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
148,277,272,5,0,0.0,378,0.0,382,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
74,81,75,6,0,0.0,213,0.0,225,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
74,81,75,6,0,0.0,213,0.0,210,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
74,81,75,6,0,0.0,213,0.0,221,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
81,114,109,5,0,547.0,197,0.0,218,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
81,114,109,5,0,547.0,197,0.0,232,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
81,114,109,5,0,547.0,197,0.0,224,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
394,641,640,1,0,56816.0,386,22952.0,779,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
394,641,640,1,0,56816.0,386,23295.0,818,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
394,641,640,1,0,56816.0,386,21171.0,816,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
29,49,33,16,0,0.0,191,0.0,59,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
29,49,33,16,0,0.0,191,0.0,60,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
29,49,33,16,0,0.0,191,0.0,55,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
34,48,42,6,0,0.0,167,0.0,125,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
34,48,42,6,0,0.0,167,0.0,113,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
34,48,42,6,0,0.0,167,0.0,132,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
323,577,568,9,0,745.0,535,0.0,600,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
323,577,568,9,0,745.0,535,0.0,572,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
323,577,568,9,0,745.0,535,0.0,609,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
42,80,68,12,0,0.0,160,0.0,105,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
42,80,68,12,0,0.0,160,0.0,102,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
42,80,68,12,0,0.0,160,0.0,98,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
128,225,210,15,0,0.0,257,0.0,260,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
128,225,210,15,0,0.0,257,0.0,268,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
128,225,210,15,0,0.0,257,0.0,264,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
285,409,392,17,0,226.0,353,0.0,447,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
285,409,392,17,0,226.0,353,0.0,484,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
285,409,392,17,0,226.0,353,0.0,471,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
110,165,164,1,0,11717.0,175,13.0,419,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
110,165,164,1,0,11717.0,175,199.0,376,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
110,165,164,1,0,11717.0,175,34.0,410,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
156,230,212,18,0,599.0,354,0.0,390,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
156,230,212,18,0,599.0,354,0.0,403,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
156,230,212,18,0,599.0,354,0.0,378,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
342,570,559,11,0,1063.0,489,0.0,556,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
342,570,559,11,0,1063.0,489,0.0,550,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
342,570,559,11,0,1063.0,489,0.0,571,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
67,112,99,13,0,0.0,202,0.0,136,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
67,112,99,13,0,0.0,202,0.0,155,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
67,112,99,13,0,0.0,202,0.0,127,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
155,253,242,11,0,0.0,280,0.0,322,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
155,253,242,11,0,0.0,280,0.0,338,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
155,253,242,11,0,0.0,280,0.0,306,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
302,360,343,17,0,563.0,329,0.0,378,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
302,360,343,17,0,563.0,329,0.0,408,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
302,360,343,17,0,563.0,329,0.0,406,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
249,279,261,18,0,718.0,272,0.0,300,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
249,279,261,18,0,718.0,272,0.0,317,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
249,279,261,18,0,718.0,272,0.0,314,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
486,920,901,19,0,632.0,577,0.0,691,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
486,920,901,19,0,632.0,577,0.0,652,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
486,920,901,19,0,632.0,577,0.0,631,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
179,236,234,2,0,1621.0,388,0.0,484,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
179,236,234,2,0,1621.0,388,0.0,446,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
179,236,234,2,0,1621.0,388,0.0,486,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
57,94,78,16,0,0.0,418,0.0,342,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
57,94,78,16,0,0.0,418,0.0,350,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
57,94,78,16,0,0.0,418,0.0,317,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
171,207,188,19,0,0.0,221,0.0,276,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
171,207,188,19,0,0.0,221,0.0,285,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
171,207,188,19,0,0.0,221,0.0,275,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
87,108,92,16,0,0.0,177,0.0,190,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
87,108,92,16,0,0.0,177,0.0,194,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
87,108,92,16,0,0.0,177,0.0,184,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
459,753,743,10,0,3233.0,672,0.0,891,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
459,753,743,10,0,3233.0,672,0.0,687,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
459,753,743,10,0,3233.0,672,0.0,710,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
209,356,352,4,0,415.0,341,0.0,417,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
209,356,352,4,0,415.0,341,0.0,413,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
209,356,352,4,0,415.0,341,0.0,403,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
472,545,543,2,0,53180.0,622,16576.0,788,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
472,545,543,2,0,53180.0,622,16597.0,802,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
472,545,543,2,0,53180.0,622,15050.0,847,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
432,769,763,6,0,12084.0,395,2187.0,602,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
432,769,763,6,0,12084.0,395,1428.0,597,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
432,769,763,6,0,12084.0,395,1742.0,598,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
481,537,522,15,0,5234.0,349,0.0,425,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
481,537,522,15,0,5234.0,349,0.0,426,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
481,537,522,15,0,5234.0,349,0.0,385,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
10,22,12,10,0,0.0,66,0.0,12,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
10,22,12,10,0,0.0,66,0.0,12,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
10,22,12,10,0,0.0,66,0.0,12,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
90,87,81,6,0,189.0,176,0.0,222,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
90,87,81,6,0,189.0,176,0.0,207,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
90,87,81,6,0,189.0,176,0.0,207,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
396,574,567,7,0,6564.0,335,0.0,469,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
396,574,567,7,0,6564.0,335,0.0,452,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
396,574,567,7,0,6564.0,335,0.0,509,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
341,604,596,8,0,1460.0,393,0.0,484,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
341,604,596,8,0,1460.0,393,0.0,494,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
341,604,596,8,0,1460.0,393,0.0,518,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
